Generation,Policy_Index,Fitness,Policy_JSON
8,2,8270,"{""pos:above"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""default"": ""do_nothing""}"
8,3,25530,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap""}"
8,4,3130,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""default"": ""do_nothing"", ""pos:aligned"": ""do_nothing""}"
8,5,6710,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
8,6,40730,"{""pos:above"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""pos:aligned"": ""do_nothing"", ""default"": ""do_nothing""}"
8,7,46020,"{""pos:above"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
8,8,1450,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""pos:aligned"": ""flap"", ""default"": ""do_nothing""}"
8,9,30470,"{""pos:above"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
8,10,1520,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
8,11,10160,"{""pos:above"": ""flap"", ""dist:medium_pos:aligned_velo:rising"": ""do_nothing"", ""dist:far_pos:below_velo:falling"": ""do_nothing"", ""default"": ""do_nothing""}"
8,12,520,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""pos:aligned"": ""do_nothing"", ""default"": ""do_nothing"", ""pos:below_velo:stable"": ""flap""}"
8,13,56010,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""default"": ""do_nothing""}"
8,14,430,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""flap""}"
8,15,10040,"{""pos:above"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:far_pos:above_velo:rising"": ""flap"", ""default"": ""do_nothing""}"
8,16,56010,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""pos:aligned"": ""do_nothing"", ""default"": ""do_nothing""}"
8,17,1410,"{""pos:above"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""flap"", ""pos:above_velo:rising"": ""flap"", ""default"": ""do_nothing""}"
8,18,1410,"{""pos:above"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""flap"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
8,19,1410,"{""pos:above"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing"", ""dist:medium_velo:falling"": ""flap""}"
9,0,11730,"{""pos:above"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
9,1,3210,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""default"": ""do_nothing""}"
9,2,13570,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""pos:aligned"": ""do_nothing"", ""default"": ""do_nothing""}"
9,3,11880,"{""pos:above"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
9,4,3230,"{""pos:above"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""pos:aligned"": ""do_nothing"", ""default"": ""do_nothing""}"
9,5,20430,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing"", ""pos:aligned"": ""do_nothing""}"
9,6,3000,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing"", ""dist:medium"": ""do_nothing""}"
9,7,600,"{""pos:above"": ""flap"", ""dist:far_pos:aligned_velo:rising"": ""do_nothing"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:below"": ""do_nothing"", ""dist:close_pos:aligned_velo:falling"": ""flap"", ""velo:rising"": ""flap"", ""default"": ""do_nothing""}"
9,8,37430,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""pos:aligned"": ""do_nothing"", ""dist:medium_pos:above_velo:stable"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
9,9,10120,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""pos:aligned"": ""do_nothing"", ""dist:medium_pos:above_velo:stable"": ""flap"", ""pos:above_velo:rising"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""default"": ""do_nothing"", ""dist:far_pos:below_velo:stable"": ""do_nothing""}"
9,10,15340,"{""pos:above"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
9,11,520,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:stable"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""pos:aligned"": ""do_nothing"", ""default"": ""do_nothing"", ""pos:below_velo:stable"": ""flap""}"
9,12,370,"{""pos:above"": ""flap"", ""dist:far_pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:aligned_velo:stable"": ""do_nothing"", ""pos:aligned"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""velo:rising"": ""flap"", ""default"": ""do_nothing""}"
9,13,1410,"{""pos:above"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""flap"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
9,14,1410,"{""pos:above"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""do_nothing"", ""default"": ""do_nothing"", ""dist:close_pos:below_velo:falling"": ""flap""}"
9,15,410,"{""pos:above"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""flap""}"
9,16,1480,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""pos:aligned"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
9,17,1210,"{""pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
9,18,1530,"{""pos:above"": ""flap"", ""dist:close_pos:above_velo:rising"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""do_nothing"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:below_velo:falling"": ""do_nothing"", ""default"": ""do_nothing""}"
9,19,320,"{""pos:above"": ""do_nothing"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""do_nothing"", ""default"": ""do_nothing""}"
10,0,3110,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""pos:aligned"": ""do_nothing"", ""dist:medium_pos:above_velo:stable"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
10,1,8270,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing"", ""pos:aligned"": ""do_nothing""}"
10,2,32330,"{""pos:above"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
10,3,23640,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:stable"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""pos:aligned"": ""do_nothing"", ""default"": ""do_nothing""}"
10,4,32200,"{""pos:above"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
10,5,360,"{""pos:above"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""do_nothing"", ""pos:aligned"": ""do_nothing"", ""dist:far_pos:below_velo:falling"": ""do_nothing"", ""velo:rising"": ""flap"", ""default"": ""do_nothing""}"
10,6,1440,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
10,7,1260,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""pos:aligned"": ""do_nothing"", ""default"": ""do_nothing"", ""dist:medium_velo:stable"": ""flap""}"
10,8,1410,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""pos:aligned"": ""do_nothing"", ""dist:medium_pos:above_velo:stable"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing"", ""dist:close"": ""do_nothing""}"
10,9,1490,"{""pos:above"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing"", ""dist:close_velo:rising"": ""flap""}"
10,10,45930,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""default"": ""do_nothing""}"
10,11,1480,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""pos:aligned"": ""do_nothing"", ""default"": ""do_nothing"", ""dist:close_velo:falling"": ""do_nothing""}"
10,12,370,"{""pos:above"": ""flap"", ""dist:medium_pos:aligned_velo:stable"": ""do_nothing"", ""pos:aligned_velo:rising"": ""do_nothing"", ""pos:aligned_velo:stable"": ""do_nothing"", ""velo:rising"": ""flap"", ""default"": ""do_nothing""}"
10,13,42660,"{""pos:above"": ""flap"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
10,14,420,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""pos:aligned"": ""do_nothing"", ""default"": ""flap""}"
10,15,27070,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""pos:aligned"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""flap"", ""default"": ""do_nothing""}"
10,16,4890,"{""pos:above"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
10,17,30470,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""pos:aligned"": ""do_nothing"", ""dist:medium_pos:above_velo:stable"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
10,18,3320,"{""pos:above"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing"", ""velo:stable"": ""do_nothing""}"
10,19,1600,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""pos:aligned"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
11,0,45860,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""default"": ""do_nothing""}"
11,1,8340,"{""pos:above"": ""flap"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
11,2,23700,"{""pos:above"": ""flap"", ""dist:medium_pos:above_velo:stable"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
11,3,11660,"{""pos:above"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
11,4,22090,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""pos:aligned"": ""do_nothing"", ""dist:medium_pos:above_velo:stable"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
11,5,1220,"{""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""pos:aligned"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""default"": ""do_nothing""}"
11,6,9970,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""default"": ""do_nothing"", ""pos:above_velo:rising"": ""flap""}"
11,7,320,"{""pos:above_velo:rising"": ""flap"", ""dist:medium_pos:below_velo:stable"": ""do_nothing"", ""default"": ""do_nothing""}"
11,8,1510,"{""pos:above"": ""flap"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
11,9,6770,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""dist:medium_pos:above_velo:stable"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""default"": ""do_nothing"", ""velo:stable"": ""do_nothing""}"
11,10,11880,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
11,11,35600,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:above_velo:stable"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""pos:aligned"": ""do_nothing"", ""default"": ""do_nothing"", ""dist:medium_pos:above_velo:falling"": ""flap""}"
11,12,1590,"{""pos:above"": ""flap"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""pos:aligned"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""default"": ""do_nothing"", ""dist:medium_pos:below_velo:falling"": ""do_nothing""}"
11,13,25400,"{""pos:above"": ""flap"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""flap"", ""default"": ""do_nothing""}"
11,14,370,"{""pos:above"": ""flap"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""dist:far_pos:above_velo:rising"": ""flap"", ""pos:aligned"": ""do_nothing"", ""pos:above_velo:falling"": ""flap"", ""default"": ""flap""}"
11,15,1410,"{""pos:above"": ""flap"", ""pos:aligned_velo:stable"": ""do_nothing"", ""dist:medium_pos:below_velo:falling"": ""flap"", ""dist:close_pos:above_velo:rising"": ""flap"", ""dist:far_pos:above_velo:rising"": ""flap"", ""pos:above_velo:rising"": ""do_nothing"", ""default"": ""do_nothing""}"
11,16,1410,"{""pos:above"": ""flap"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""default"": ""do_nothing"", ""pos:aligned_velo:falling"": ""flap""}"
11,17,360,"{""pos:aligned_velo:rising"": ""flap"", ""dist:close_pos:above_velo:rising"": ""do_nothing"", ""default"": ""flap""}"
11,18,3110,"{""pos:above"": ""flap"", ""dist:far_pos:above_velo:falling"": ""flap"", ""pos:aligned"": ""do_nothing"", ""dist:medium_pos:below_velo:rising"": ""do_nothing"", ""pos:above_velo:rising"": ""do_nothing"", ""dist:close_pos:aligned_velo:stable"": ""do_nothing"", ""default"": ""do_nothing"", ""dist:medium_pos:aligned_velo:falling"": ""flap""}"
